id,stat,choice1,choice2,credit,laceup_only,tuxedo_only,strapless_bev,bevelled_only,parka_bev,blended_only,cuffs_only,pleated_only,wkday_8_11A,wkday_2_5P,wkday_11_8A,wkday_5_11P,wkday_11_2P,wkend_2_11P,wkend_11_2P,wkend_11_A,sundaybest_flag
123494,medium,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0
101369,medium,T1 Faster,T2 Slower,1. None,2,2,0,0,0,0,0,0,0,2,1,2,0,2,1,1,0
109784,medium,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0
187682,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1
131257,medium,T1 Faster,T2 Faster,1. None,1,0,1,1,1,0,2,0,2,1,1,1,1,1,2,1,0
128061,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
121619,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
139995,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,1,0,0,0,0,2,1,0,1,1,1,1,0,0
148977,long,N/A - No AOG,N/A - No AOG,1. None,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
129349,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
147477,medium,T1 Faster,T2 Slower,1. None,0,0,0,2,2,0,0,0,2,1,0,1,1,2,2,0,0
170563,medium,T1 Neutral,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
136462,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,0,2,0,0,2,2,1,1,0,1,0,1,2,0
150887,loyal,T1 Faster,T2 Slower,1. None,2,0,1,0,0,0,0,0,0,2,0,1,2,2,0,0,0
137213,long,T1 Faster,T2 Faster,1. None,1,1,2,0,0,2,2,0,1,1,0,2,1,2,2,1,0
148089,short,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0
191561,medium,T1 Faster,T2 Slower,1. None,0,0,0,1,0,2,0,0,0,2,0,2,1,2,0,0,0
112872,long,N/A - No AOG,N/A - No AOG,1. None,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
185378,loyal,N/A - No AOG,N/A - No AOG,3. +10%,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
167125,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
167379,loyal,T1 Slower,T2 Slower,1. None,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,1,0
124643,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,1,0,2,0,1,1,2,0,0
174374,medium,T1 Faster,T2 Faster,1. None,2,1,2,0,1,0,0,2,0,2,0,2,2,2,1,0,0
139925,medium,T1 Neutral,T2 Slower,1. None,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
185193,long,T1 Faster,T2 Slower,1. None,2,1,0,2,0,2,0,0,0,0,0,2,1,2,2,0,0
122655,long,T1 Faster,T2 Faster,3. +10%,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,0
113821,long,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,2,0,2,0,0,2,0,2,2,2,0
122871,loyal,T1 Slower,T2 Slower,2. <10%,1,2,1,1,1,1,2,0,1,1,0,1,2,1,2,1,0
167765,loyal,T1 Faster,T2 Faster,1. None,2,0,1,0,2,1,0,0,0,1,0,2,1,2,0,1,0
186903,loyal,T1 Faster,T2 Faster,2. <10%,1,0,0,0,1,0,0,0,0,2,1,2,1,2,2,0,0
196660,long,T1 Faster,T2 Neutral,1. None,1,1,2,0,1,1,1,0,2,2,0,1,1,2,1,1,0
161040,loyal,T1 Faster,T2 Neutral,1. None,2,1,2,2,0,0,0,0,0,2,0,2,1,0,0,0,0
101263,loyal,T1 Faster,T2 Slower,1. None,0,2,2,0,0,0,0,0,2,2,0,2,0,2,0,0,0
185212,medium,T1 Faster,T2 Slower,1. None,0,2,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0
142300,loyal,T1 Faster,T2 Faster,1. None,1,0,0,0,2,2,0,0,2,0,0,1,1,2,0,2,0
172927,loyal,T1 Faster,T2 Slower,2. <10%,1,2,1,1,2,0,1,2,1,1,1,1,2,1,2,2,0
157074,medium,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0
104892,loyal,T1 Faster,T2 Slower,1. None,2,2,0,2,0,0,0,0,1,2,0,0,0,2,0,2,0
110458,long,T1 Slower,T2 Slower,1. None,1,2,0,1,1,2,1,0,1,2,1,2,1,2,2,1,0
168195,loyal,T1 Faster,T2 Faster,1. None,2,1,1,1,2,1,0,2,2,1,2,1,1,1,2,2,0
154553,long,T1 Faster,T2 Neutral,1. None,1,2,0,0,0,0,0,0,0,1,1,2,1,2,0,1,0
178401,loyal,T1 Faster,T2 Faster,2. <10%,2,0,0,1,1,2,0,2,1,1,1,2,0,0,2,2,0
185973,long,T1 Faster,T2 Faster,2. <10%,0,0,2,0,2,0,2,0,1,1,0,2,0,2,0,0,0
121190,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1
109706,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
161181,long,T1 Faster,T2 Neutral,1. None,1,0,2,2,1,1,1,0,2,1,0,1,2,1,1,1,0
176360,loyal,T1 Faster,T2 Slower,1. None,1,2,2,2,2,2,0,0,1,2,2,1,1,2,2,1,0
122594,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
150555,medium,T1 Faster,T2 Faster,2. <10%,1,0,2,0,2,1,2,0,2,0,0,0,0,1,0,0,0
187028,short,T1 Faster,T2 Slower,1. None,1,2,1,0,2,0,0,0,1,2,0,1,2,0,0,0,0
108213,short,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
192021,loyal,T1 Faster,T2 Neutral,1. None,1,0,0,2,2,2,0,0,2,2,0,1,1,2,0,2,0
111460,loyal,T1 Neutral,T2 Slower,1. None,1,2,0,0,0,0,0,0,0,2,2,0,1,2,0,2,0
109676,loyal,T1 Faster,T2 Slower,1. None,2,1,2,0,1,1,1,1,0,2,0,2,2,1,1,0,0
100059,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
178092,long,T1 Faster,T2 Faster,1. None,2,1,2,0,0,2,0,0,0,1,2,2,0,0,0,2,0
111364,long,T1 Faster,T2 Neutral,1. None,1,1,2,0,2,1,1,1,2,1,0,1,1,1,2,1,0
152817,long,T1 Faster,T2 Slower,1. None,2,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,1
125467,long,T1 Faster,T2 Faster,2. <10%,2,0,2,1,0,0,0,0,1,2,0,1,2,2,1,1,0
118718,medium,T1 Slower,T2 Slower,1. None,1,2,1,1,0,0,0,0,2,1,2,2,1,1,1,2,0
172552,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
99454,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
124386,long,T1 Faster,T2 Neutral,2. <10%,1,2,2,0,1,0,0,0,1,2,1,1,2,2,1,0,0
121395,medium,T1 Faster,T2 Slower,2. <10%,1,1,0,1,1,2,2,2,2,1,0,0,1,2,2,2,0
113926,short,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,2,2,0,2,0,0,2,2,0,0,0
188769,loyal,T1 Faster,T2 Faster,1. None,1,0,1,0,0,0,0,0,2,0,0,1,2,2,2,1,0
187529,loyal,T1 Faster,T2 Faster,1. None,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1
113861,long,T1 Faster,T2 Slower,1. None,2,2,1,1,2,1,0,0,2,1,1,0,1,1,1,2,0
163585,long,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
156193,medium,T1 Faster,T2 Neutral,1. None,2,1,2,1,0,0,0,0,0,1,0,2,2,0,0,0,0
133275,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1
180972,medium,T1 Faster,T2 Faster,1. None,2,0,2,1,1,1,2,0,2,1,2,0,1,1,2,1,0
192966,long,T1 Faster,T2 Slower,1. None,1,2,2,1,2,0,0,0,2,1,0,0,1,1,2,1,0
138658,long,T1 Faster,T2 Neutral,1. None,2,0,0,1,0,0,0,0,2,2,0,2,1,1,1,0,0
150327,medium,T1 Faster,T2 Slower,1. None,2,1,0,0,1,2,0,0,0,2,0,2,2,0,1,0,0
105955,medium,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,0,0,0,1,0,0,0,2,0,2,2,0
119570,long,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0
114637,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
172136,loyal,T1 Faster,T2 Faster,1. None,0,0,1,0,0,1,1,0,0,2,0,1,2,1,0,0,0
172119,loyal,T1 Slower,T2 Slower,1. None,1,2,0,2,1,0,0,0,1,2,0,2,1,2,0,0,0
169150,loyal,T1 Faster,T2 Faster,2. <10%,2,0,1,2,2,0,0,0,0,1,1,2,2,2,0,0,0
138778,medium,T1 Slower,T2 Slower,1. None,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0
102463,loyal,T1 Faster,T2 Faster,1. None,1,0,0,0,2,0,0,2,2,1,0,0,2,0,1,1,0
130995,loyal,T1 Faster,T2 Slower,2. <10%,1,1,1,1,1,1,1,0,2,1,0,1,1,1,1,1,0
184582,short,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
156164,loyal,T1 Slower,T2 Slower,1. None,1,2,1,1,1,0,0,0,1,1,2,1,1,1,1,2,0
130505,short,T1 Faster,T2 Slower,1. None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
152342,medium,T1 Faster,T2 Faster,1. None,0,0,1,0,2,2,0,2,0,0,1,1,2,0,2,1,0
102600,loyal,T1 Faster,T2 Slower,1. None,1,2,0,1,1,0,0,0,2,2,1,1,2,2,1,1,0
196125,loyal,T1 Neutral,T2 Slower,1. None,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0
137981,loyal,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
109972,loyal,T1 Faster,T2 Faster,1. None,2,0,2,1,2,0,0,2,2,1,0,1,2,1,1,2,0
153691,loyal,T1 Faster,T2 Faster,1. None,1,1,1,2,1,0,2,2,1,2,0,2,2,1,1,1,0
123299,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
116425,long,T1 Faster,T2 Faster,2. <10%,1,0,2,1,0,2,0,0,2,1,0,2,1,1,2,1,0
168880,loyal,T1 Faster,T2 Slower,1. None,2,1,2,1,1,0,1,2,2,2,1,2,1,2,1,2,0
153726,long,T1 Slower,T2 Slower,1. None,1,2,1,1,0,0,0,0,2,1,1,1,1,1,1,0,0
138597,loyal,T1 Faster,T2 Slower,1. None,1,2,1,2,1,0,1,0,0,2,1,2,1,2,1,0,0
122983,long,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1
186874,long,T1 Faster,T2 Slower,2. <10%,2,0,0,0,0,2,0,0,1,2,0,2,0,2,0,0,0
160242,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,1,0,1,2,2,2,2,0
121441,long,T1 Faster,T2 Neutral,1. None,2,1,1,0,2,2,0,0,2,1,2,1,2,1,2,2,0
120873,long,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1
98983,medium,T1 Neutral,T2 Slower,2. <10%,1,2,2,0,0,0,2,0,2,2,0,1,0,2,0,0,0
137008,medium,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1
104360,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,0,0,1,0,2,1,1,1,1,2,0
139971,loyal,T1 Faster,T2 Faster,1. None,1,0,0,0,1,0,0,0,0,2,0,0,2,1,2,0,0
110764,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
103758,long,T1 Faster,T2 Neutral,1. None,2,1,2,0,2,2,2,0,2,0,1,1,1,1,2,0,0
185376,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
177875,loyal,T1 Faster,T2 Slower,2. <10%,1,0,2,2,2,0,2,2,2,2,2,1,1,1,1,1,0
114856,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
132523,long,T1 Faster,T2 Neutral,2. <10%,1,2,2,2,2,0,0,2,2,1,2,0,1,1,1,1,0
163790,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
175318,medium,T1 Faster,T2 Faster,1. None,1,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0
161899,loyal,T1 Faster,T2 Neutral,1. None,1,0,0,2,0,2,0,0,1,2,0,0,2,1,1,2,0
125250,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
182376,loyal,T1 Faster,T2 Slower,1. None,0,2,1,0,0,0,0,0,2,0,2,0,1,0,0,2,0
180314,loyal,T1 Faster,T2 Faster,1. None,1,1,2,0,1,2,2,2,2,1,1,2,0,0,1,0,0
115746,loyal,N/A - No AOG,N/A - No AOG,1. None,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
177933,medium,T1 Faster,T2 Faster,1. None,0,0,1,2,2,0,0,0,1,1,1,2,1,1,2,2,0
143690,long,T1 Slower,T2 Slower,1. None,1,2,2,0,0,0,2,0,1,2,0,0,0,0,2,2,0
179551,long,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,0,0,0,2,0,2,0,2,0,0,0
112729,loyal,T1 Faster,T2 Faster,2. <10%,1,2,1,1,2,1,0,1,2,1,0,1,1,2,2,2,0
153553,long,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
140148,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
178006,loyal,T1 Faster,T2 Slower,1. None,2,0,2,0,1,1,1,0,1,2,0,1,2,2,2,1,0
160402,short,T1 Faster,T2 Faster,1. None,0,0,2,0,2,2,0,0,0,1,2,2,2,0,0,0,0
122652,loyal,T1 Slower,T2 Slower,2. <10%,0,2,0,1,1,0,0,0,2,2,1,0,2,1,1,1,0
146928,medium,T1 Faster,T2 Slower,3. +10%,1,0,2,2,2,0,2,0,1,2,0,1,2,2,2,0,0
135536,loyal,T1 Faster,T2 Slower,1. None,2,0,1,2,1,2,2,0,0,0,0,2,1,2,2,0,0
173631,long,T1 Faster,T2 Faster,1. None,0,0,2,0,2,0,0,2,0,1,0,2,1,2,0,0,0
130120,long,T1 Faster,T2 Faster,1. None,1,2,2,1,2,1,0,1,1,2,0,1,2,2,1,2,0
165959,loyal,T1 Faster,T2 Faster,2. <10%,2,0,2,1,1,0,2,0,0,2,0,1,2,2,2,0,0
178375,loyal,T1 Faster,T2 Faster,1. None,2,0,1,1,1,1,0,0,0,1,0,2,2,2,1,0,0
167081,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,2,0,0,0,0,1,2,0,0,1,2,2,2,0
144894,medium,T1 Faster,T2 Faster,1. None,1,0,0,0,1,2,0,0,1,2,0,1,1,2,1,1,0
171701,long,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,2,0,0,1,2,0,2,0
135194,long,T1 Faster,T2 Faster,3. +10%,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
111001,loyal,T1 Neutral,T2 Slower,1. None,1,0,2,2,2,2,2,2,1,1,2,2,1,2,2,2,0
148512,medium,T1 Slower,T2 Slower,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
141269,medium,T1 Faster,T2 Neutral,1. None,1,0,1,0,0,0,0,0,1,2,0,0,2,1,2,1,0
179765,medium,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,0,0,0,1,0,0,2,1,2,2,2,0
171114,loyal,N/A - No AOG,N/A - No AOG,1. None,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
124518,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
171965,medium,T1 Faster,T2 Faster,2. <10%,2,1,2,0,1,0,0,0,1,2,0,0,2,1,0,2,0
177577,medium,T1 Faster,T2 Slower,3. +10%,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
173474,loyal,T1 Faster,T2 Slower,2. <10%,2,0,1,1,1,0,0,0,1,1,0,1,2,2,2,0,0
113034,loyal,T1 Faster,T2 Neutral,3. +10%,0,0,2,0,2,0,0,0,2,0,0,2,2,0,0,0,0
101055,loyal,T1 Slower,T2 Slower,1. None,1,2,1,1,1,1,0,2,2,1,1,1,2,1,1,0,0
157061,loyal,T1 Faster,T2 Slower,1. None,2,0,2,0,0,2,2,0,2,2,0,1,2,1,2,0,0
142203,loyal,T1 Faster,T2 Slower,1. None,0,0,0,2,2,2,0,0,0,2,2,0,2,0,0,0,0
160231,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,2,0,0,0,2,2,0,0,2,2,0,0,0
183950,medium,T1 Faster,T2 Slower,2. <10%,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0
186802,medium,T1 Faster,T2 Slower,1. None,1,0,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0
155776,long,T1 Faster,T2 Faster,1. None,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0
101941,long,T1 Faster,T2 Faster,1. None,2,0,1,0,2,0,0,0,2,0,1,0,1,1,0,2,1
138429,medium,T1 Faster,T2 Faster,1. None,2,0,1,2,2,0,0,0,0,2,2,2,2,1,0,0,0
173789,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
181004,loyal,T1 Faster,T2 Slower,1. None,2,0,2,2,0,0,0,0,1,0,0,2,2,2,0,0,0
150915,long,T1 Faster,T2 Neutral,1. None,0,0,1,1,2,2,1,1,2,1,1,2,1,2,2,2,0
179272,medium,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0
142240,medium,T1 Faster,T2 Faster,1. None,0,2,2,2,0,0,0,0,1,2,0,2,1,1,2,0,1
146300,loyal,T1 Faster,T2 Slower,2. <10%,2,1,1,1,1,0,2,2,1,1,0,2,2,1,1,0,0
155941,long,T1 Faster,T2 Faster,1. None,0,2,2,1,2,2,0,0,1,2,1,1,2,0,0,2,0
158100,loyal,T1 Faster,T2 Neutral,1. None,1,0,2,2,0,1,0,0,1,2,1,2,1,2,0,1,0
158721,loyal,T1 Faster,T2 Slower,1. None,1,0,2,2,0,0,2,0,2,2,0,0,0,2,0,0,0
141250,loyal,T1 Faster,T2 Faster,1. None,1,0,1,2,2,2,0,0,0,1,1,2,2,2,2,1,0
113300,long,T1 Faster,T2 Neutral,1. None,0,0,1,2,0,2,0,0,1,2,1,2,2,2,2,1,0
164444,loyal,T1 Faster,T2 Slower,1. None,2,1,1,0,0,0,1,1,1,1,1,2,1,2,1,1,0
120514,long,T1 Faster,T2 Faster,1. None,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,1
152106,loyal,T1 Faster,T2 Faster,1. None,1,1,0,0,0,0,0,0,1,2,0,2,2,0,2,0,0
164384,long,T1 Faster,T2 Faster,1. None,1,1,2,0,1,0,1,1,2,1,2,0,1,1,1,2,0
179504,long,T1 Faster,T2 Faster,1. None,1,1,2,0,0,0,0,0,2,0,0,1,2,0,2,2,0
149246,long,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
107545,medium,T1 Faster,T2 Faster,1. None,2,0,0,2,2,0,0,0,1,1,0,1,2,2,2,0,0
110540,long,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
151987,long,T1 Faster,T2 Faster,1. None,0,0,2,0,2,0,0,0,2,0,2,0,0,2,2,0,0
189521,loyal,T1 Faster,T2 Slower,1. None,2,1,1,1,1,2,0,0,1,2,0,1,2,2,2,2,0
180212,loyal,T1 Neutral,T2 Slower,1. None,0,1,1,2,0,2,2,0,1,2,0,1,2,1,2,2,0
170311,loyal,T1 Neutral,T2 Slower,1. None,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
172109,loyal,T1 Faster,T2 Slower,1. None,0,2,1,1,2,0,0,0,2,0,2,0,0,1,0,2,0
189307,loyal,T1 Faster,T2 Slower,1. None,1,0,1,0,0,2,0,0,1,2,0,2,1,2,2,1,0
118075,medium,T1 Faster,T2 Slower,1. None,2,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0
179103,loyal,T1 Faster,T2 Slower,1. None,1,2,1,0,0,0,0,0,1,2,2,1,1,2,2,0,0
112250,medium,T1 Faster,T2 Slower,1. None,2,0,1,2,0,2,0,0,1,2,2,2,0,2,1,2,0
156167,long,T1 Faster,T2 Faster,2. <10%,1,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0
98567,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,2,0,0,1,2,0,2,0,2,0,0,0
109869,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,2,0,0,0,2,0,2,1,0,2,2,0
158970,long,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
132932,long,T1 Faster,T2 Faster,1. None,1,0,2,2,2,2,0,0,2,0,0,1,0,2,0,0,0
157141,long,T1 Faster,T2 Neutral,1. None,2,0,1,0,0,2,0,0,2,2,0,2,1,2,1,2,0
129540,medium,T1 Faster,T2 Slower,3. +10%,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0
126377,loyal,T1 Faster,T2 Slower,2. <10%,1,2,0,1,1,2,0,2,1,2,0,1,2,0,0,0,0
190494,long,T1 Faster,T2 Slower,1. None,1,0,2,0,0,2,2,2,1,2,0,0,2,0,0,0,0
104349,loyal,T1 Faster,T2 Faster,1. None,1,0,0,2,0,0,0,0,0,2,0,2,1,2,0,0,0
171924,loyal,T1 Faster,T2 Faster,1. None,1,0,2,0,2,0,2,0,2,0,0,0,1,0,0,0,0
131648,loyal,T1 Slower,T2 Slower,2. <10%,0,0,1,2,0,0,0,0,1,2,0,1,1,1,2,2,0
114092,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
178463,loyal,T1 Faster,T2 Slower,2. <10%,1,2,1,2,0,0,1,0,0,2,1,2,1,2,0,1,0
134531,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0
121459,long,T1 Faster,T2 Slower,1. None,0,2,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0
172897,loyal,T1 Neutral,T2 Slower,1. None,1,2,1,1,1,0,0,0,2,1,2,1,1,1,1,2,0
104950,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1
149798,loyal,T1 Faster,T2 Slower,1. None,2,0,2,2,0,1,2,0,0,2,0,1,0,1,2,2,0
155101,long,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0
196149,loyal,T1 Faster,T2 Faster,1. None,0,0,0,2,2,0,0,0,1,1,0,2,0,2,0,2,0
192377,loyal,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,1
180973,medium,T1 Faster,T2 Faster,1. None,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1
166579,long,T1 Faster,T2 Neutral,2. <10%,2,0,2,1,2,2,0,0,1,2,0,1,1,2,1,0,0
133633,loyal,T1 Faster,T2 Slower,1. None,2,0,1,0,1,0,0,0,1,1,2,1,1,1,1,2,0
98826,loyal,T1 Faster,T2 Slower,1. None,2,0,0,1,1,0,0,2,2,1,0,0,1,1,2,1,0
171178,loyal,T1 Faster,T2 Neutral,2. <10%,1,0,0,2,0,2,0,0,0,1,2,2,0,2,2,2,0
100089,medium,T1 Faster,T2 Neutral,1. None,2,0,1,0,1,0,0,0,0,2,1,2,1,2,0,0,0
127631,medium,T1 Faster,T2 Faster,1. None,1,1,0,0,0,0,0,0,0,2,1,2,1,2,0,1,0
155581,loyal,T1 Faster,T2 Slower,1. None,2,2,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0
163303,loyal,T1 Slower,T2 Slower,1. None,1,2,1,2,1,0,0,0,1,2,0,2,2,1,1,0,0
143908,loyal,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0
182500,long,T1 Faster,T2 Slower,1. None,2,1,1,0,1,0,0,0,0,0,2,2,0,2,0,0,0
131426,loyal,T1 Neutral,T2 Slower,2. <10%,1,2,0,2,0,0,2,0,0,0,2,2,0,2,0,2,0
102661,loyal,T1 Faster,T2 Faster,1. None,2,0,0,2,2,0,0,0,2,1,0,1,0,2,0,0,0
122996,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1
180329,medium,T1 Faster,T2 Slower,1. None,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0
148195,loyal,T1 Faster,T2 Neutral,1. None,2,1,1,0,2,0,0,0,2,1,2,1,1,1,1,1,0
164338,medium,T1 Faster,T2 Neutral,1. None,2,0,0,0,2,2,0,2,1,1,0,2,2,2,1,0,0
119556,medium,T1 Faster,T2 Neutral,1. None,2,0,2,0,2,0,0,0,1,2,0,2,2,0,2,0,0
128577,long,T1 Faster,T2 Faster,1. None,1,0,2,0,0,2,2,0,0,2,0,2,0,2,1,0,0
189185,loyal,T1 Neutral,T2 Slower,1. None,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0
131361,long,T1 Neutral,T2 Slower,1. None,0,2,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0
132704,loyal,T1 Faster,T2 Faster,2. <10%,1,0,1,1,1,1,1,0,1,1,0,2,1,2,1,1,0
108647,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,0,1,0,0,1,1,2,1,1,1,2,2,0
114082,loyal,T1 Faster,T2 Slower,2. <10%,0,1,0,2,0,0,2,0,1,0,0,2,0,2,0,0,0
131304,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1
170000,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
